counter,step,timestamp,customerID,orderID,productID,return_reason,return_status,email
56,ASN Received,"""2019-11-26T07:53:49.000Z""",C-63722,O-3558-41,13,Item is defective,,tyler.rikard@eluxa.co
56,Item Received,"""2019-12-01T07:53:49.000Z""",C-63722,O-3558-41,13,Item is defective,,tyler.rikard@eluxa.co
56,Item Inspected,"""2019-12-07T07:53:49.000Z""",C-63722,O-3558-41,13,Item is defective,Return Accepted,tyler.rikard@eluxa.co
56,Defective Item,"""2019-12-07T08:01:49.000Z""",C-63722,O-3558-41,13,Item is defective,Return Accepted,tyler.rikard@eluxa.co
56,Repair Item,"""2019-12-08T20:01:49.000Z""",C-63722,O-3558-41,13,Item is defective,Return Accepted,tyler.rikard@eluxa.co
56,Fixed,"""2019-12-09T10:01:49.000Z""",C-63722,O-3558-41,13,Item is defective,Return Accepted,tyler.rikard@eluxa.co
56,Return to Customer,"""2019-12-11T03:01:49.000Z""",C-63722,O-3558-41,13,Item is defective,Return Accepted,tyler.rikard@eluxa.co
57,RMA Requested,"""2020-02-16T11:13:47.000Z""",C-73493,O-2708-18,18,Wrong Size,,madeleine.porras@sixtysix.biz
57,RMA Issued,"""2020-02-16T11:22:47.000Z""",C-73493,O-2708-18,18,Wrong Size,,madeleine.porras@sixtysix.biz
57,ASN Received,"""2020-02-17T18:22:47.000Z""",C-73493,O-2708-18,18,Wrong Size,,madeleine.porras@sixtysix.biz
57,Item Received,"""2020-02-20T18:22:47.000Z""",C-73493,O-2708-18,18,Wrong Size,,madeleine.porras@sixtysix.biz
57,Item Inspected,"""2020-02-26T18:22:47.000Z""",C-73493,O-2708-18,18,Wrong Size,Return Accepted,madeleine.porras@sixtysix.biz
57,Customer Sat,"""2020-02-26T18:30:47.000Z""",C-73493,O-2708-18,18,Wrong Size,Return Accepted,madeleine.porras@sixtysix.biz
57,Return to Stock,"""2020-02-26T18:32:47.000Z""",C-73493,O-2708-18,18,Wrong Size,Return Accepted,madeleine.porras@sixtysix.biz
58,RMA Requested,"""2019-05-14T01:43:00.000Z""",C-24348,O-3474-88,12,Wrong Size,,benito.pleiman@duoserve.club
58,RMA Issued,"""2019-05-14T01:53:00.000Z""",C-24348,O-3474-88,12,Wrong Size,,benito.pleiman@duoserve.club
58,ASN Received,"""2019-05-14T22:53:00.000Z""",C-24348,O-3474-88,12,Wrong Size,,benito.pleiman@duoserve.club
58,Item Received,"""2019-05-17T22:53:00.000Z""",C-24348,O-3474-88,12,Wrong Size,,benito.pleiman@duoserve.club
58,Item Inspected,"""2019-05-22T22:53:00.000Z""",C-24348,O-3474-88,12,Wrong Size,Return Accepted,benito.pleiman@duoserve.club
58,Customer Sat,"""2019-05-22T22:56:00.000Z""",C-24348,O-3474-88,12,Wrong Size,Return Accepted,benito.pleiman@duoserve.club
58,Return to Stock,"""2019-05-22T23:01:00.000Z""",C-24348,O-3474-88,12,Wrong Size,Return Accepted,benito.pleiman@duoserve.club
59,RMA Requested,"""2019-03-25T06:47:48.000Z""",C-42155,O-2501-72,4,Wrong Item Shipped,,drew.milling@foretrust.co
59,RMA Issued,"""2019-03-25T06:53:48.000Z""",C-42155,O-2501-72,4,Wrong Item Shipped,,drew.milling@foretrust.co
59,ASN Received,"""2019-03-26T21:53:48.000Z""",C-42155,O-2501-72,4,Wrong Item Shipped,,drew.milling@foretrust.co
59,Item Received,"""2019-03-31T21:53:48.000Z""",C-42155,O-2501-72,4,Wrong Item Shipped,,drew.milling@foretrust.co
59,Item Inspected,"""2019-04-06T21:53:48.000Z""",C-42155,O-2501-72,4,Wrong Item Shipped,Return Accepted,drew.milling@foretrust.co
59,Customer Sat,"""2019-04-06T21:55:48.000Z""",C-42155,O-2501-72,4,Wrong Item Shipped,Return Accepted,drew.milling@foretrust.co
59,Return to Stock,"""2019-04-06T22:02:48.000Z""",C-42155,O-2501-72,4,Wrong Item Shipped,Return Accepted,drew.milling@foretrust.co
60,RMA Requested,"""2019-12-01T08:07:14.000Z""",C-39582,O-8442-25,20,Ordered Wrong Item,,curtis.keesee@thermatek.club
60,RMA Refused,"""2019-12-01T08:13:14.000Z""",C-39582,O-8442-25,20,Ordered Wrong Item,,curtis.keesee@thermatek.club
61,RMA Requested,"""2019-04-28T03:12:38.000Z""",C-85597,O-5936-30,15,Wrong Item Shipped,,raylene.gilmore@keycast.co
61,RMA Issued,"""2019-04-28T03:28:38.000Z""",C-85597,O-5936-30,15,Wrong Item Shipped,,raylene.gilmore@keycast.co
61,ASN Received,"""2019-04-29T13:28:38.000Z""",C-85597,O-5936-30,15,Wrong Item Shipped,,raylene.gilmore@keycast.co
61,Item Received,"""2019-05-04T13:28:38.000Z""",C-85597,O-5936-30,15,Wrong Item Shipped,,raylene.gilmore@keycast.co
61,Item Inspected,"""2019-05-09T13:28:38.000Z""",C-85597,O-5936-30,15,Wrong Item Shipped,Return Rejected,raylene.gilmore@keycast.co
61,Reject Return,"""2019-05-09T13:36:38.000Z""",C-85597,O-5936-30,15,Unable to accept return - out of policy,Return Rejected,raylene.gilmore@keycast.co
61,Return to Customer,"""2019-05-10T09:36:38.000Z""",C-85597,O-5936-30,15,Unable to accept return - out of policy,Return Rejected,raylene.gilmore@keycast.co
62,RMA Requested,"""2019-09-24T03:59:00.000Z""",C-71473,O-9545-90,11,Wrong Size,,warren.caffey@westercom.biz
62,RMA Issued,"""2019-09-24T04:07:00.000Z""",C-71473,O-9545-90,11,Wrong Size,,warren.caffey@westercom.biz
62,ASN Received,"""2019-09-25T06:07:00.000Z""",C-71473,O-9545-90,11,Wrong Size,,warren.caffey@westercom.biz
62,Item Received,"""2019-09-28T06:07:00.000Z""",C-71473,O-9545-90,11,Wrong Size,,warren.caffey@westercom.biz
62,Item Inspected,"""2019-10-02T06:07:00.000Z""",C-71473,O-9545-90,11,Wrong Size,Return Accepted,warren.caffey@westercom.biz
62,Customer Sat,"""2019-10-02T06:14:00.000Z""",C-71473,O-9545-90,11,Wrong Size,Return Accepted,warren.caffey@westercom.biz
62,Return to Stock,"""2019-10-02T06:16:00.000Z""",C-71473,O-9545-90,11,Wrong Size,Return Accepted,warren.caffey@westercom.biz
63,RMA Requested,"""2019-10-25T01:01:56.000Z""",C-39905,O-9534-82,17,Wrong Size,,rikki.gamble@superwire.org
63,RMA Issued,"""2019-10-25T01:06:56.000Z""",C-39905,O-9534-82,17,Wrong Size,,rikki.gamble@superwire.org
63,ASN Received,"""2019-10-26T09:06:56.000Z""",C-39905,O-9534-82,17,Wrong Size,,rikki.gamble@superwire.org
63,Item Received,"""2019-10-31T09:06:56.000Z""",C-39905,O-9534-82,17,Wrong Size,,rikki.gamble@superwire.org
63,Item Inspected,"""2019-11-03T09:06:56.000Z""",C-39905,O-9534-82,17,Wrong Size,Return Accepted,rikki.gamble@superwire.org
63,Customer Sat,"""2019-11-03T09:07:56.000Z""",C-39905,O-9534-82,17,Wrong Size,Return Accepted,rikki.gamble@superwire.org
63,Return to Stock,"""2019-11-03T09:11:56.000Z""",C-39905,O-9534-82,17,Wrong Size,Return Accepted,rikki.gamble@superwire.org
64,RMA Requested,"""2019-07-22T10:04:40.000Z""",C-54798,O-5674-20,2,Wrong Item Shipped,,marcus.bradbury@solexis.info
64,RMA Issued,"""2019-07-22T10:15:40.000Z""",C-54798,O-5674-20,2,Wrong Item Shipped,,marcus.bradbury@solexis.info
64,ASN Received,"""2019-07-22T17:15:40.000Z""",C-54798,O-5674-20,2,Wrong Item Shipped,,marcus.bradbury@solexis.info
64,Item Received,"""2019-07-28T17:15:40.000Z""",C-54798,O-5674-20,2,Wrong Item Shipped,,marcus.bradbury@solexis.info
64,Item Inspected,"""2019-08-01T17:15:40.000Z""",C-54798,O-5674-20,2,Wrong Item Shipped,Return Accepted,marcus.bradbury@solexis.info
64,Customer Sat,"""2019-08-01T17:16:40.000Z""",C-54798,O-5674-20,2,Wrong Item Shipped,Return Accepted,marcus.bradbury@solexis.info
64,Return to Stock,"""2019-08-01T17:22:40.000Z""",C-54798,O-5674-20,2,Wrong Item Shipped,Return Accepted,marcus.bradbury@solexis.info
65,RMA Requested,"""2019-10-16T09:33:28.000Z""",C-54342,O-4920-12,13,Item is defective,,victoria.seabury@haltheon.org
65,RMA Issued,"""2019-10-16T09:48:28.000Z""",C-54342,O-4920-12,13,Item is defective,,victoria.seabury@haltheon.org
65,ASN Received,"""2019-10-17T09:48:28.000Z""",C-54342,O-4920-12,13,Item is defective,,victoria.seabury@haltheon.org
65,Item Received,"""2019-10-20T09:48:28.000Z""",C-54342,O-4920-12,13,Item is defective,,victoria.seabury@haltheon.org
65,Item Inspected,"""2019-10-25T09:48:28.000Z""",C-54342,O-4920-12,13,Item is defective,Return Accepted,victoria.seabury@haltheon.org
65,Defective Item,"""2019-10-25T09:55:28.000Z""",C-54342,O-4920-12,13,Item is defective,Return Accepted,victoria.seabury@haltheon.org
65,Repair Item,"""2019-10-26T22:55:28.000Z""",C-54342,O-4920-12,13,Item is defective,Return Accepted,victoria.seabury@haltheon.org
65,Fixed,"""2019-10-28T07:55:28.000Z""",C-54342,O-4920-12,13,Item is defective,Return Accepted,victoria.seabury@haltheon.org
65,Return to Stock,"""2019-10-28T08:01:28.000Z""",C-54342,O-4920-12,13,Item is defective,Return Accepted,victoria.seabury@haltheon.org
66,RMA Requested,"""2019-02-11T01:11:33.000Z""",C-73725,O-8254-82,8,Item is defective,,rikki.finn@logico.info
66,RMA Issued,"""2019-02-11T01:28:33.000Z""",C-73725,O-8254-82,8,Item is defective,,rikki.finn@logico.info
66,ASN Received,"""2019-02-11T18:28:33.000Z""",C-73725,O-8254-82,8,Item is defective,,rikki.finn@logico.info
66,Item Received,"""2019-02-14T18:28:33.000Z""",C-73725,O-8254-82,8,Item is defective,,rikki.finn@logico.info
66,Item Inspected,"""2019-02-18T18:28:33.000Z""",C-73725,O-8254-82,8,Item is defective,Return Accepted,rikki.finn@logico.info
66,Defective Item,"""2019-02-18T18:32:33.000Z""",C-73725,O-8254-82,8,Item is defective,Return Accepted,rikki.finn@logico.info
66,Repair Item,"""2019-02-20T01:32:33.000Z""",C-73725,O-8254-82,8,Item is defective,Return Accepted,rikki.finn@logico.info
66,Fixed,"""2019-02-21T10:32:33.000Z""",C-73725,O-8254-82,8,Item is defective,Return Accepted,rikki.finn@logico.info
66,Return to Stock,"""2019-02-21T10:38:33.000Z""",C-73725,O-8254-82,8,Item is defective,Return Accepted,rikki.finn@logico.info
67,RMA Requested,"""2019-01-27T04:28:07.000Z""",C-52727,O-5370-87,10,Ordered Wrong Item,,vernon.drolet@templatek.xyz
67,RMA Issued,"""2019-01-27T04:33:07.000Z""",C-52727,O-5370-87,10,Ordered Wrong Item,,vernon.drolet@templatek.xyz
67,ASN Received,"""2019-01-28T12:33:07.000Z""",C-52727,O-5370-87,10,Ordered Wrong Item,,vernon.drolet@templatek.xyz
67,Item Received,"""2019-02-01T12:33:07.000Z""",C-52727,O-5370-87,10,Ordered Wrong Item,,vernon.drolet@templatek.xyz
67,Item Inspected,"""2019-02-05T12:33:07.000Z""",C-52727,O-5370-87,10,Ordered Wrong Item,Return Accepted,vernon.drolet@templatek.xyz
67,Customer Sat,"""2019-02-05T12:38:07.000Z""",C-52727,O-5370-87,10,Ordered Wrong Item,Return Accepted,vernon.drolet@templatek.xyz
67,Return to Stock,"""2019-02-05T12:47:07.000Z""",C-52727,O-5370-87,10,Ordered Wrong Item,Return Accepted,vernon.drolet@templatek.xyz
68,RMA Requested,"""2019-10-15T05:22:00.000Z""",C-13747,O-3478-21,10,Wrong Item Shipped,,jocelyn.flinn@corerobotics.name
68,RMA Issued,"""2019-10-15T05:31:00.000Z""",C-13747,O-3478-21,10,Wrong Item Shipped,,jocelyn.flinn@corerobotics.name
68,ASN Received,"""2019-10-17T04:31:00.000Z""",C-13747,O-3478-21,10,Wrong Item Shipped,,jocelyn.flinn@corerobotics.name
68,Item Received,"""2019-10-20T04:31:00.000Z""",C-13747,O-3478-21,10,Wrong Item Shipped,,jocelyn.flinn@corerobotics.name
68,Item Inspected,"""2019-10-23T04:31:00.000Z""",C-13747,O-3478-21,10,Wrong Item Shipped,Return Accepted,jocelyn.flinn@corerobotics.name
68,Customer Sat,"""2019-10-23T04:34:00.000Z""",C-13747,O-3478-21,10,Wrong Item Shipped,Return Accepted,jocelyn.flinn@corerobotics.name
68,Return to Stock,"""2019-10-23T04:38:00.000Z""",C-13747,O-3478-21,10,Wrong Item Shipped,Return Accepted,jocelyn.flinn@corerobotics.name
69,RMA Requested,"""2019-11-30T02:38:54.000Z""",C-31572,O-1159-74,19,Ordered Wrong Item,,cyrus.dampier@britech.club
69,RMA Issued,"""2019-11-30T02:54:54.000Z""",C-31572,O-1159-74,19,Ordered Wrong Item,,cyrus.dampier@britech.club
69,ASN Received,"""2019-12-01T00:54:54.000Z""",C-31572,O-1159-74,19,Ordered Wrong Item,,cyrus.dampier@britech.club
69,Item Received,"""2019-12-07T00:54:54.000Z""",C-31572,O-1159-74,19,Ordered Wrong Item,,cyrus.dampier@britech.club
69,Item Inspected,"""2019-12-10T00:54:54.000Z""",C-31572,O-1159-74,19,Ordered Wrong Item,Return Accepted,cyrus.dampier@britech.club
69,Customer Sat,"""2019-12-10T00:59:54.000Z""",C-31572,O-1159-74,19,Ordered Wrong Item,Return Accepted,cyrus.dampier@britech.club
69,Return to Stock,"""2019-12-10T01:04:54.000Z""",C-31572,O-1159-74,19,Ordered Wrong Item,Return Accepted,cyrus.dampier@britech.club
70,RMA Requested,"""2019-04-09T12:51:50.000Z""",C-52029,O-1959-38,11,Item is defective,,kathy.chapman@protheon.com
70,RMA Issued,"""2019-04-09T12:56:50.000Z""",C-52029,O-1959-38,11,Item is defective,,kathy.chapman@protheon.com
70,ASN Received,"""2019-04-09T17:56:50.000Z""",C-52029,O-1959-38,11,Item is defective,,kathy.chapman@protheon.com
70,Item Received,"""2019-04-12T17:56:50.000Z""",C-52029,O-1959-38,11,Item is defective,,kathy.chapman@protheon.com
70,Item Inspected,"""2019-04-18T17:56:50.000Z""",C-52029,O-1959-38,11,Item is defective,Return Accepted,kathy.chapman@protheon.com
70,Defective Item,"""2019-04-18T18:02:50.000Z""",C-52029,O-1959-38,11,Item is defective,Return Accepted,kathy.chapman@protheon.com
70,Repair Item,"""2019-04-19T09:02:50.000Z""",C-52029,O-1959-38,11,Item is defective,Return Accepted,kathy.chapman@protheon.com
70,Fixed,"""2019-04-20T07:02:50.000Z""",C-52029,O-1959-38,11,Item is defective,Return Accepted,kathy.chapman@protheon.com
70,Return to Customer,"""2019-04-21T22:02:50.000Z""",C-52029,O-1959-38,11,Item is defective,Return Accepted,kathy.chapman@protheon.com
71,RMA Requested,"""2020-02-11T04:52:14.000Z""",C-69665,O-7412-57,10,Wrong Item Shipped,,shea.rikard@multiserv.me
71,RMA Issued,"""2020-02-11T05:02:14.000Z""",C-69665,O-7412-57,10,Wrong Item Shipped,,shea.rikard@multiserv.me
71,ASN Received,"""2020-02-12T00:02:14.000Z""",C-69665,O-7412-57,10,Wrong Item Shipped,,shea.rikard@multiserv.me
71,Item Received,"""2020-02-15T00:02:14.000Z""",C-69665,O-7412-57,10,Wrong Item Shipped,,shea.rikard@multiserv.me
71,Item Inspected,"""2020-02-18T00:02:14.000Z""",C-69665,O-7412-57,10,Wrong Item Shipped,Return Accepted,shea.rikard@multiserv.me
71,Customer Sat,"""2020-02-18T00:10:14.000Z""",C-69665,O-7412-57,10,Wrong Item Shipped,Return Accepted,shea.rikard@multiserv.me
71,Return to Stock,"""2020-02-18T00:13:14.000Z""",C-69665,O-7412-57,10,Wrong Item Shipped,Return Accepted,shea.rikard@multiserv.me
72,RMA Requested,"""2019-11-22T10:54:56.000Z""",C-46131,O-8043-27,5,Wrong Size,,jenna.rohloff@viewtopia.co
72,RMA Issued,"""2019-11-22T10:59:56.000Z""",C-46131,O-8043-27,5,Wrong Size,,jenna.rohloff@viewtopia.co
72,ASN Received,"""2019-11-23T10:59:56.000Z""",C-46131,O-8043-27,5,Wrong Size,,jenna.rohloff@viewtopia.co
72,Item Received,"""2019-11-28T10:59:56.000Z""",C-46131,O-8043-27,5,Wrong Size,,jenna.rohloff@viewtopia.co
72,Item Inspected,"""2019-12-02T10:59:56.000Z""",C-46131,O-8043-27,5,Wrong Size,Return Accepted,jenna.rohloff@viewtopia.co
72,Customer Sat,"""2019-12-02T11:06:56.000Z""",C-46131,O-8043-27,5,Wrong Size,Return Accepted,jenna.rohloff@viewtopia.co
72,Return to Stock,"""2019-12-02T11:13:56.000Z""",C-46131,O-8043-27,5,Wrong Size,Return Accepted,jenna.rohloff@viewtopia.co
73,RMA Requested,"""2019-08-31T09:02:38.000Z""",C-59327,O-7307-70,17,Ordered Wrong Item,,raisa.rebelo@dalserve.xyz
73,RMA Issued,"""2019-08-31T09:10:38.000Z""",C-59327,O-7307-70,17,Ordered Wrong Item,,raisa.rebelo@dalserve.xyz
73,ASN Received,"""2019-09-01T08:10:38.000Z""",C-59327,O-7307-70,17,Ordered Wrong Item,,raisa.rebelo@dalserve.xyz
73,Item Received,"""2019-09-07T08:10:38.000Z""",C-59327,O-7307-70,17,Ordered Wrong Item,,raisa.rebelo@dalserve.xyz
73,Item Inspected,"""2019-09-13T08:10:38.000Z""",C-59327,O-7307-70,17,Ordered Wrong Item,Return Accepted,raisa.rebelo@dalserve.xyz
73,Customer Sat,"""2019-09-13T08:19:38.000Z""",C-59327,O-7307-70,17,Ordered Wrong Item,Return Accepted,raisa.rebelo@dalserve.xyz
73,Return to Stock,"""2019-09-13T08:25:38.000Z""",C-59327,O-7307-70,17,Ordered Wrong Item,Return Accepted,raisa.rebelo@dalserve.xyz
74,RMA Requested,"""2019-11-18T05:41:52.000Z""",C-55859,O-8678-90,18,Item has been recalled,,cory.bourne@dynaair.info
74,RMA Issued,"""2019-11-18T05:58:52.000Z""",C-55859,O-8678-90,18,Item has been recalled,,cory.bourne@dynaair.info
74,ASN Received,"""2019-11-19T23:58:52.000Z""",C-55859,O-8678-90,18,Item has been recalled,,cory.bourne@dynaair.info
74,Item Received,"""2019-11-24T23:58:52.000Z""",C-55859,O-8678-90,18,Item has been recalled,,cory.bourne@dynaair.info
74,Item Inspected,"""2019-11-27T23:58:52.000Z""",C-55859,O-8678-90,18,Item has been recalled,Return Accepted,cory.bourne@dynaair.info
74,Recall Item,"""2019-11-28T00:07:52.000Z""",C-55859,O-8678-90,18,Item has been recalled,Return Accepted,cory.bourne@dynaair.info
74,Repair Item,"""2019-11-29T07:07:52.000Z""",C-55859,O-8678-90,18,Item has been recalled,Return Accepted,cory.bourne@dynaair.info
74,Fixed,"""2019-11-30T04:07:52.000Z""",C-55859,O-8678-90,18,Item has been recalled,Return Accepted,cory.bourne@dynaair.info
74,Return to Customer,"""2019-12-01T05:07:52.000Z""",C-55859,O-8678-90,18,Item has been recalled,Return Accepted,cory.bourne@dynaair.info
75,RMA Requested,"""2019-06-19T04:28:42.000Z""",C-83699,O-4565-74,8,Wrong Item Shipped,,jenna.helland@citisys.gov
75,RMA Issued,"""2019-06-19T04:35:42.000Z""",C-83699,O-4565-74,8,Wrong Item Shipped,,jenna.helland@citisys.gov
75,ASN Received,"""2019-06-19T14:35:42.000Z""",C-83699,O-4565-74,8,Wrong Item Shipped,,jenna.helland@citisys.gov
75,Item Received,"""2019-06-22T14:35:42.000Z""",C-83699,O-4565-74,8,Wrong Item Shipped,,jenna.helland@citisys.gov
75,Item Inspected,"""2019-06-27T14:35:42.000Z""",C-83699,O-4565-74,8,Wrong Item Shipped,Return Accepted,jenna.helland@citisys.gov
75,Customer Sat,"""2019-06-27T14:38:42.000Z""",C-83699,O-4565-74,8,Wrong Item Shipped,Return Accepted,jenna.helland@citisys.gov
75,Return to Stock,"""2019-06-27T14:41:42.000Z""",C-83699,O-4565-74,8,Wrong Item Shipped,Return Accepted,jenna.helland@citisys.gov
76,RMA Requested,"""2019-05-18T12:09:19.000Z""",C-67708,O-3590-70,13,Wrong Size,,lyn.verde@venstrategy.org
76,RMA Issued,"""2019-05-18T12:16:19.000Z""",C-67708,O-3590-70,13,Wrong Size,,lyn.verde@venstrategy.org
76,ASN Received,"""2019-05-18T16:16:19.000Z""",C-67708,O-3590-70,13,Wrong Size,,lyn.verde@venstrategy.org
76,Item Received,"""2019-05-22T16:16:19.000Z""",C-67708,O-3590-70,13,Wrong Size,,lyn.verde@venstrategy.org
76,Item Inspected,"""2019-05-28T16:16:19.000Z""",C-67708,O-3590-70,13,Wrong Size,Return Accepted,lyn.verde@venstrategy.org
76,Customer Sat,"""2019-05-28T16:25:19.000Z""",C-67708,O-3590-70,13,Wrong Size,Return Accepted,lyn.verde@venstrategy.org
76,Return to Stock,"""2019-05-28T16:29:19.000Z""",C-67708,O-3590-70,13,Wrong Size,Return Accepted,lyn.verde@venstrategy.org
77,RMA Requested,"""2019-09-06T05:16:44.000Z""",C-16913,O-2371-15,10,Wrong Size,,chloe.dampier@infracom.org
77,RMA Issued,"""2019-09-06T05:26:44.000Z""",C-16913,O-2371-15,10,Wrong Size,,chloe.dampier@infracom.org
77,ASN Received,"""2019-09-06T15:26:44.000Z""",C-16913,O-2371-15,10,Wrong Size,,chloe.dampier@infracom.org
77,Item Received,"""2019-09-12T15:26:44.000Z""",C-16913,O-2371-15,10,Wrong Size,,chloe.dampier@infracom.org
77,Item Inspected,"""2019-09-17T15:26:44.000Z""",C-16913,O-2371-15,10,Wrong Size,Return Accepted,chloe.dampier@infracom.org
77,Customer Sat,"""2019-09-17T15:32:44.000Z""",C-16913,O-2371-15,10,Wrong Size,Return Accepted,chloe.dampier@infracom.org
77,Return to Stock,"""2019-09-17T15:39:44.000Z""",C-16913,O-2371-15,10,Wrong Size,Return Accepted,chloe.dampier@infracom.org
78,RMA Requested,"""2019-12-05T03:57:27.000Z""",C-16160,O-5612-55,19,Wrong Item Shipped,,francis.oldman@playtech.biz
78,RMA Issued,"""2019-12-05T04:08:27.000Z""",C-16160,O-5612-55,19,Wrong Item Shipped,,francis.oldman@playtech.biz
78,ASN Received,"""2019-12-06T21:08:27.000Z""",C-16160,O-5612-55,19,Wrong Item Shipped,,francis.oldman@playtech.biz
78,Item Received,"""2019-12-11T21:08:27.000Z""",C-16160,O-5612-55,19,Wrong Item Shipped,,francis.oldman@playtech.biz
78,Item Inspected,"""2019-12-14T21:08:27.000Z""",C-16160,O-5612-55,19,Wrong Item Shipped,Return Accepted,francis.oldman@playtech.biz
78,Customer Sat,"""2019-12-14T21:10:27.000Z""",C-16160,O-5612-55,19,Wrong Item Shipped,Return Accepted,francis.oldman@playtech.biz
78,Return to Stock,"""2019-12-14T21:15:27.000Z""",C-16160,O-5612-55,19,Wrong Item Shipped,Return Accepted,francis.oldman@playtech.biz
79,RMA Requested,"""2019-02-05T04:06:35.000Z""",C-13436,O-2783-88,3,Wrong Item Shipped,,lyn.carroll@multiserv.co
79,RMA Issued,"""2019-02-05T04:14:35.000Z""",C-13436,O-2783-88,3,Wrong Item Shipped,,lyn.carroll@multiserv.co
79,ASN Received,"""2019-02-06T18:14:35.000Z""",C-13436,O-2783-88,3,Wrong Item Shipped,,lyn.carroll@multiserv.co
79,Item Received,"""2019-02-12T18:14:35.000Z""",C-13436,O-2783-88,3,Wrong Item Shipped,,lyn.carroll@multiserv.co
79,Item Inspected,"""2019-02-17T18:14:35.000Z""",C-13436,O-2783-88,3,Wrong Item Shipped,Return Accepted,lyn.carroll@multiserv.co
79,Customer Sat,"""2019-02-17T18:18:35.000Z""",C-13436,O-2783-88,3,Wrong Item Shipped,Return Accepted,lyn.carroll@multiserv.co
79,Return to Stock,"""2019-02-17T18:19:35.000Z""",C-13436,O-2783-88,3,Wrong Item Shipped,Return Accepted,lyn.carroll@multiserv.co
80,RMA Requested,"""2019-09-05T11:56:49.000Z""",C-78880,O-6478-36,1,Item is defective,,madeleine.neal@conixco.me
80,RMA Issued,"""2019-09-05T12:03:49.000Z""",C-78880,O-6478-36,1,Item is defective,,madeleine.neal@conixco.me
80,ASN Received,"""2019-09-06T01:03:49.000Z""",C-78880,O-6478-36,1,Item is defective,,madeleine.neal@conixco.me
80,Item Received,"""2019-09-09T01:03:49.000Z""",C-78880,O-6478-36,1,Item is defective,,madeleine.neal@conixco.me
80,Item Inspected,"""2019-09-15T01:03:49.000Z""",C-78880,O-6478-36,1,Item is defective,Return Accepted,madeleine.neal@conixco.me
80,Defective Item,"""2019-09-15T01:11:49.000Z""",C-78880,O-6478-36,1,Item is defective,Return Accepted,madeleine.neal@conixco.me
80,Repair Item,"""2019-09-16T05:11:49.000Z""",C-78880,O-6478-36,1,Item is defective,Return Accepted,madeleine.neal@conixco.me
80,Return to OEM,"""2019-09-17T12:11:49.000Z""",C-78880,O-6478-36,1,Item is defective,Return Accepted,madeleine.neal@conixco.me
81,RMA Requested,"""2019-05-18T05:01:21.000Z""",C-51473,O-6835-77,20,Item is defective,,adam.murphy@turbosystems.biz
81,RMA Refused,"""2019-05-18T05:16:21.000Z""",C-51473,O-6835-77,20,Item is defective,,adam.murphy@turbosystems.biz
82,RMA Requested,"""2019-12-22T06:00:41.000Z""",C-33563,O-8965-82,4,Item is defective,,florance.helland@hassifix.net
82,RMA Issued,"""2019-12-22T06:09:41.000Z""",C-33563,O-8965-82,4,Item is defective,,florance.helland@hassifix.net
82,ASN Received,"""2019-12-22T09:09:41.000Z""",C-33563,O-8965-82,4,Item is defective,,florance.helland@hassifix.net
82,Item Received,"""2019-12-27T09:09:41.000Z""",C-33563,O-8965-82,4,Item is defective,,florance.helland@hassifix.net
82,Item Inspected,"""2020-01-01T09:09:41.000Z""",C-33563,O-8965-82,4,Item is defective,Return Accepted,florance.helland@hassifix.net
82,Defective Item,"""2020-01-01T09:10:41.000Z""",C-33563,O-8965-82,4,Item is defective,Return Accepted,florance.helland@hassifix.net
82,Repair Item,"""2020-01-03T02:10:41.000Z""",C-33563,O-8965-82,4,Item is defective,Return Accepted,florance.helland@hassifix.net
82,Fixed,"""2020-01-04T22:10:41.000Z""",C-33563,O-8965-82,4,Item is defective,Return Accepted,florance.helland@hassifix.net
82,Return to Stock,"""2020-01-04T22:18:41.000Z""",C-33563,O-8965-82,4,Item is defective,Return Accepted,florance.helland@hassifix.net
83,RMA Requested,"""2019-05-20T12:43:34.000Z""",C-57856,O-2595-29,4,Wrong Size,,craig.pullman@vtgrafix.com
83,RMA Issued,"""2019-05-20T12:59:34.000Z""",C-57856,O-2595-29,4,Wrong Size,,craig.pullman@vtgrafix.com
83,ASN Received,"""2019-05-21T17:59:34.000Z""",C-57856,O-2595-29,4,Wrong Size,,craig.pullman@vtgrafix.com
83,Item Received,"""2019-05-26T17:59:34.000Z""",C-57856,O-2595-29,4,Wrong Size,,craig.pullman@vtgrafix.com
83,Item Inspected,"""2019-05-31T17:59:34.000Z""",C-57856,O-2595-29,4,Wrong Size,Return Accepted,craig.pullman@vtgrafix.com
83,Customer Sat,"""2019-05-31T18:02:34.000Z""",C-57856,O-2595-29,4,Wrong Size,Return Accepted,craig.pullman@vtgrafix.com
83,Return to Stock,"""2019-05-31T18:08:34.000Z""",C-57856,O-2595-29,4,Wrong Size,Return Accepted,craig.pullman@vtgrafix.com
84,RMA Requested,"""2019-02-27T03:19:01.000Z""",C-74451,O-7502-87,8,Ordered Wrong Item,,jason.keesee@keycast.info
84,RMA Issued,"""2019-02-27T03:36:01.000Z""",C-74451,O-7502-87,8,Ordered Wrong Item,,jason.keesee@keycast.info
84,ASN Received,"""2019-02-28T08:36:01.000Z""",C-74451,O-7502-87,8,Ordered Wrong Item,,jason.keesee@keycast.info
84,Item Received,"""2019-03-06T08:36:01.000Z""",C-74451,O-7502-87,8,Ordered Wrong Item,,jason.keesee@keycast.info
